point_index,z_x,z_y,ball_count,F_hat_x,F_hat_y,v_hat_x,v_hat_y,u_hat_x,u_hat_y,direction_signal,cylinder_count,cylinder_axial_average,cylinder_average_x,cylinder_average_y,contracted_x,contracted_y,smoothing_count,final_x,final_y,pre_smoothing_se_sampling,pre_smoothing_noise_only_se,final_se_sampling,final_noise_only_se,final_se_direction
716,0.45740805085926856,0.7487812590797973,151,0.45441421822158573,0.7587685063269186,-0.002993832637682825,0.0099872472471213,-0.2871418427854171,0.9578880739010142,0.0104263196496936,97,0.01384589061887744,0.45482738073430684,0.76246226482633,0.45482738073430684,0.76246226482633,27,0.45915908978529923,0.7639557758112209,0.007230033151418985,0.006092076990801714,0.006673053097158457,0.005920709384921631,0.0017740731821264716
717,-1.1164576327635634,0.38103554559934627,113,-1.1545280084313176,0.4147902549172716,-0.038070375667754286,0.03375470931792535,-0.7482443677803676,0.663423217927258,0.050879602048577124,66,0.07614620665355475,-1.1671435854091248,0.4386469270344797,-1.1671435854091248,0.4386469270344797,11,-1.1628154226612988,0.44024849244427566,0.007293794453970271,0.0073854894587599635,0.006635449637803005,0.006829851761445092,0.003221587575063506
718,-0.960084668798288,-0.7517231752873813,59,-0.9109900008892196,-0.6586209376537678,0.04909466790906847,0.09310223763361347,0.46644185053202203,0.8845518639810006,0.10525356559037585,63,0.14359016170136843,-0.8871234897931137,-0.6278660914798567,-0.8871234897931137,-0.6278660914798567,11,-0.8842144399212408,-0.623838688887766,0.0068831312827129796,0.0075592894601845435,0.0079563362420605,0.00632133194923953,0.0033162015172993496
719,1.3348597966984994,-0.360061200886817,115,1.2851358660203942,-0.3308524612986017,-0.04972393067810521,0.029208739588215293,-0.8622419669272609,0.506496584854635,0.057668186640583624,71,0.07039540300834614,1.2675302762420622,-0.3356956568204925,1.2675302762420622,-0.3356956568204925,22,1.269190964048008,-0.33320517398900334,0.007041840440288554,0.007120689949163119,0.0072972331968897885,0.006191546328018012,0.0024566533891907643
720,1.4734055204850316,-0.007739488155814777,122,1.405143449634387,-0.014808593874875993,-0.06826207085064451,-0.007069105719061216,-0.9946805839933753,-0.10300745519911707,0.06862712708897024,89,0.0846827895800134,1.389504755511068,-0.019664136481951474,1.389504755511068,-0.019664136481951474,46,1.3891451647847506,-0.020857841818514994,0.006192492528580607,0.00635998728003816,0.006278167680889126,0.005668267387016422,0.001306839799575572
721,-0.8482000387332814,0.6165440913010747,115,-0.8503230099686107,0.6256531471974685,-0.0021229712353292296,0.00910905589639377,-0.22697864082116653,0.9738997364261763,0.009353176262086663,64,0.01841620558123181,-0.8496916421405654,0.635106210984503,-0.8496916421405654,0.635106210984503,10,-0.8406272243269782,0.6347073673130237,0.008325309938811323,0.0075,0.007871340390506135,0.007131199768739268,0.004124123098676297
722,0.3943106423962472,0.7448176807936983,157,0.3907210408896589,0.7681840368000474,-0.003589601506588269,0.023366356006349176,-0.15184137514717416,0.98840487493406,0.023640470215111016,80,0.02354865979489185,0.3905389135561566,0.7680631704546663,0.3905389135561566,0.7680631704546663,18,0.3917933349682318,0.771254353346553,0.0070905312923381265,0.006708203932499369,0.006281214202383552,0.006157037634796814,0.0019267821914303153
723,1.3459621891167208,-0.19256886454015484,135,1.3478429126601532,-0.18890479844890656,0.0018807235434323832,0.0036640660912482803,0.4566463738812746,0.8896482952386764,0.004118555738102413,207,0.00030249499027954505,1.3398892811966594,-0.1891116934452952,1.3398892811966594,-0.1891116934452952,12,1.348968049515688,-0.19780079426259303,0.011437061494429237,0.004170288281141495,0.008124667755575863,0.006477806637933169,0.004490241332635129
724,-1.3116562270428056,-0.19020183492615828,140,-1.332060044909788,-0.20172782437560147,-0.02040381786698231,-0.011525989449443191,-0.8706835168753938,-0.4918436880163209,0.023434253056960494,63,0.030020218740290178,-1.3372071038895226,-0.2060066355519268,-1.3372071038895226,-0.2060066355519268,11,-1.3408312776343247,-0.2015598157166023,0.008117521621266641,0.0075592894601845435,0.008115657811817471,0.006481728389078271,0.0039774662904954565
725,-0.40755227437194314,0.6963306426128226,127,-0.4290920264258981,0.7404620744142325,-0.021539752053954975,0.04413143180140988,-0.4386247032601077,0.8986703342661213,0.04910747592157786,76,0.061197413025753676,-0.4374460473418841,0.7498377674104338,-0.4374460473418841,0.7498377674104338,18,-0.43512631890098635,0.7499002905246398,0.007382885477106236,0.006882472016116852,0.007908096202252503,0.005504051402175838,0.002167900821690095
726,1.301883344113787,-0.3132710356253759,132,1.2850905806662076,-0.31114257614028606,-0.016792763447579295,0.0021284594850898286,-0.9920629008453702,0.12574259726230133,0.01692711564283839,72,0.02178695790592753,1.2799746876658018,-0.31285596040305075,1.2799746876658018,-0.31285596040305075,18,1.2788838180011117,-0.3154794594084692,0.008097434506537571,0.007071067811865475,0.007293572409623373,0.006516570308221402,0.002636543775167808
727,-0.6646105564811322,0.738417084429323,154,-0.6395819439522059,0.7132300533141718,0.025028612528926297,-0.025187031115151193,0.7048725173932064,-0.7093340075195632,0.03550799883855356,111,0.04264992715830691,-0.6313139267077648,0.7113775689036067,-0.6313139267077648,0.7113775689036067,35,-0.6283810789119324,0.7100116350730457,0.006849876605331702,0.005694947974514994,0.006983390538111581,0.005021749353351596,0.0013427209319513281
728,1.184285295923109,-0.4385657525416875,132,1.1835193487583842,-0.42268047916956586,-0.0007659471647247784,0.015885273372121644,-0.04816148346645785,0.9988395624474984,0.015903728656078954,92,0.02796406647125792,1.188911893639194,-0.4103461151340545,1.188911893639194,-0.4103461151340545,17,1.1923329738265744,-0.4166687302952483,0.009266399646535365,0.006255432421712243,0.007776699391487332,0.0058085085342223855,0.002651250240507669
729,1.2521704945985657,0.35035627169905487,157,1.2595960655610126,0.34416720409476775,0.007425570962446892,-0.006189067604287113,0.7681657297221148,-0.640251053634815,0.009666626191633288,219,-0.005217741727750945,1.2466026917118762,0.35182561150725633,1.2466026917118762,0.35182561150725633,25,1.2499072621099858,0.3602682162714947,0.010706442120796118,0.004054424270396916,0.006928292771766162,0.00556454860568495,0.0018006165437114638
730,-0.23609673284529417,0.7115964077197303,111,-0.2296337954795934,0.7677655740874644,0.006462937365700777,0.05616916636773406,0.11430782537684067,0.9934453790005859,0.0565397630861605,68,0.07964893330545675,-0.21954208550903168,0.7898660430838724,-0.21954208550903168,0.7898660430838724,12,-0.2243926997938419,0.7915573860658047,0.007636384775435137,0.007276068751089989,0.007945153365731903,0.006265791283931285,0.004317849198649476
731,1.0417984931547877,0.45676311062172414,128,1.0653802710592415,0.5019528952174375,0.023581777904453816,0.04518978459571332,0.46263538258742093,0.8865486465943032,0.050972707216136316,73,0.07307324300572028,1.0722719718473865,0.5232852735718956,1.0722719718473865,0.5232852735718956,10,1.0721999406007723,0.5185656854025232,0.007008892455486652,0.007022468831767834,0.006635222590962957,0.006299079499912168,0.003771874780381786
732,-1.2879499085371864,-0.16815120236930137,130,-1.3281759300372296,-0.19275196756783203,-0.040226021500043174,-0.02460076519853066,-0.8531100791533281,-0.521730958298434,0.04715220518782948,65,0.06364403078890879,-1.3444375325162534,-0.19777158271886813,-1.3444375325162534,-0.19777158271886813,10,-1.344219967175254,-0.19658045726331574,0.008184885783364168,0.007442084075352508,0.008261192724948505,0.006415149342628939,0.004106502363825777
733,0.09891463104486133,-0.785333519133992,149,0.09567130526040059,-0.7902704854775446,-0.0032433257844607377,-0.004936966343552673,-0.5490636230594163,-0.8357805560270395,0.005907012681679269,112,0.012433709458601687,0.08988401445925479,-0.7942776448901389,0.08988401445925479,-0.7942776448901389,23,0.08918512728731265,-0.7914653222683805,0.008123643032250414,0.005669467095138408,0.0063996438340479375,0.006059937410035321,0.0019307550423159066
734,-0.31097768552877675,-0.8040341906010946,137,-0.3143317740951515,-0.7791118915810936,-0.0033540885663747577,0.024922299020000982,-0.13337934745595045,0.9910650582440211,0.02514698587412471,82,0.03339097109616402,-0.32411955975989326,-0.772110840843485,-0.32411955975989326,-0.772110840843485,29,-0.32412784509652426,-0.7745217488244872,0.006889004682950278,0.006625891564490792,0.006478248944986193,0.0061236394663299835,0.0018749983694619523
735,-0.5331839274003585,0.6757679782227012,157,-0.5466389758606817,0.7198329907398382,-0.013455048460323193,0.044065012517137014,-0.29203469085750067,0.9564077265140448,0.046073459357911115,93,0.0560693512485835,-0.5596022747937427,0.726326203542392,-0.5596022747937427,0.726326203542392,41,-0.5612980614799364,0.7250491960233756,0.005621958663977932,0.006221710168382551,0.006294898767427899,0.005346276405542159,0.0012622481051313202
736,-1.392718863562759,-0.09816205331332184,118,-1.3886314966975102,-0.09927903803955233,0.004087366865248798,-0.0011169847262304938,0.9646290024034389,-0.26361124354273335,0.00423724235438168,83,0.014080407358598855,-1.3806459352378087,-0.10739728364605115,-1.3806459352378087,-0.10739728364605115,42,-1.3842427070955725,-0.10876315019872658,0.007269444324722079,0.00658585559938142,0.006354030712580554,0.006313253940286169,0.0017850245535962872
737,1.378572533813278,-0.2507256166451265,113,1.3427124861970035,-0.22756479484849157,-0.03586004761627448,0.023160821796634923,-0.8400264842065768,0.542545395180475,0.04268918693693934,62,0.05163698752818056,1.3376616094987166,-0.2188928377403625,1.3376616094987166,-0.2188928377403625,17,1.3396417782673855,-0.21620059140807085,0.007616168176728886,0.00762000762001143,0.0078101807661262596,0.006513960911565261,0.0035938381073181954
738,-0.8891047530633871,0.5840979748715774,123,-0.9016008064223949,0.6024998053626412,-0.01249605335900783,0.01840183049106381,-0.5617814139456765,0.8272857081717275,0.022243621894219846,67,0.030662719792428912,-0.9071131546915258,0.6089333301302551,-0.9071131546915258,0.6089333301302551,22,-0.9052808975587863,0.6083746214868229,0.00833834552324998,0.007330166661378313,0.0074461556333016675,0.007004506498008928,0.0024801436366151766
739,-0.008160184495046546,0.9002239589595201,105,-0.010356660867381972,0.8133206569787835,-0.0021964763723354257,-0.08690330198073659,-0.02526687799521965,-0.9996807414751845,0.08693105546126381,84,0.1074808668747829,-0.011723792680417922,0.7927988369519996,-0.011723792680417922,0.7927988369519996,16,-0.009953811598553207,0.7902578518551446,0.006473113146533336,0.006546536707079772,0.006597068233548905,0.005723608250948457,0.002194124885707804
740,1.1715209615605737,-0.5722996954378549,88,1.127315112616497,-0.5047614749106368,-0.04420584894407664,0.06753822052721803,-0.547650620484618,0.8367071159508641,0.08071907031705493,71,0.10960922950306241,1.116847713845751,-0.4770843088953441,1.116847713845751,-0.4770843088953441,19,1.113939239395637,-0.47865245210265617,0.0065767529625788985,0.007120689949163119,0.006466290734475097,0.006685927633325531,0.002431033953874568
741,-0.4256278938956907,0.7141256185507641,141,-0.45169479762389053,0.7426014041045593,-0.02606690372819981,0.028475785553795263,-0.6752191541660355,0.7376171729612209,0.038605101125122984,86,0.04192326207797368,-0.45542455455500264,0.7436856489701846,-0.45542455455500264,0.7436856489701846,20,-0.45728935886025274,0.7448714991236247,0.007328858827973962,0.0064699663922063045,0.008107616084325295,0.005126863266921364,0.0018504097193107348
742,0.9797880716553452,0.5662309910906579,146,0.983535346676601,0.5760378894541904,0.003747275021255825,0.009806898363532546,0.3569362312411023,0.9341287528105525,0.010498443960777482,83,0.009200597221539484,0.9873359376603301,0.5731962947024256,0.9873359376603301,0.5731962947024256,30,0.9899997567268541,0.5728059892173125,0.005418806206287256,0.00658585559938142,0.005479548426313479,0.0062303649983434534,0.008335607733574191
743,0.4927712225075731,0.7284105627377521,144,0.4890470589938322,0.7504506660104855,-0.0037241635137408857,0.022040103272733425,-0.1666103883876885,0.9860228082966963,0.022352528853573448,86,0.02479149563338161,0.4893301755345896,0.7529720447409811,0.4893301755345896,0.7529720447409811,20,0.4894530656350794,0.7579101879141102,0.00727318796915696,0.0064699663922063045,0.0076018887981190485,0.005400771011559473,0.0021271006021226615
744,-0.44332277021066663,-0.6937625166409386,113,-0.43203213298499094,-0.7511982745871749,0.011290637225675693,-0.05743575794623634,0.19288698397170947,-0.9812209799093665,0.058534987655422505,67,0.06971123766710403,-0.4184875639099656,-0.7599258488124981,-0.4184875639099656,-0.7599258488124981,20,-0.41124822031300445,-0.7583481871570469,0.007121522157655853,0.007330166661378313,0.007982951535117683,0.005682899364238067,0.0019109273911882727
745,0.7887575521304805,0.68410676030072,130,0.7878882504115612,0.6698474397471753,-0.000869301718919302,-0.01425932055354473,-0.060850781087560125,-0.9981468741828698,0.01428579392708922,78,0.025588340566741585,0.7903051824964386,0.6583765639261936,0.7903051824964386,0.6583765639261936,19,0.7917105289803119,0.6586617853133684,0.007509757212425297,0.006793662204867573,0.006790965691848706,0.006362996649228875,0.002395259244477846
746,-0.4814613480904767,-0.8148025004683077,107,-0.45080361287202314,-0.7662862513658959,0.030657735218453552,0.04851624910241181,0.534190945547142,0.8453638469295044,0.05739096754448458,75,0.07585843164743522,-0.4364159999917707,-0.7535322974164297,-0.4364159999917707,-0.7535322974164297,8,-0.43266732300700295,-0.75416494955642,0.0076391031516617166,0.006928203230275508,0.009421048781629717,0.0053188004903711944,0.003198323697696443
747,-0.8745282601996259,-0.6239026365786001,132,-0.8775310225529491,-0.6248590803044042,-0.003002762353323196,-0.000956443725804057,-0.9528322784954708,-0.3034973625208787,0.0031514070430785366,108,-0.01378371948340467,-0.8597878784128729,-0.6247639029770601,-0.8597878784128729,-0.6247639029770601,9,-0.8619472734040776,-0.6334578232265655,0.01073218596883317,0.005773502691896257,0.007387575287905317,0.006672244808134568,0.004385508585112059
748,-1.315435879826356,-0.29628703591565764,133,-1.2918503672169217,-0.29355127139962095,0.0235855126094342,0.0027357645160366872,0.9933398933821419,0.11522090181713976,0.02374364783551561,89,0.037751706479237555,-1.277275487722457,-0.2976282278542113,-1.277275487722457,-0.2976282278542113,28,-1.274776030339208,-0.3012851898871574,0.007673999376203179,0.00635998728003816,0.007156218021062307,0.005783756894744527,0.0017794947075698512
749,-0.9465159042236403,-0.6226624581363811,130,-0.9393645671746181,-0.5993291437520629,0.007151337049022155,0.023333314384318182,0.29303217274771015,0.95610258117775,0.0244046139438047,68,0.027287786670535295,-0.9429760826907042,-0.5952067168881314,-0.9429760826907042,-0.5952067168881314,15,-0.941630413836543,-0.5954262994478723,0.007340594573349425,0.007276068751089989,0.007888177998155436,0.006637759195637973,0.00228467329696138
750,0.4419788774665303,0.7852655688751751,151,0.4360162003539156,0.7682966319631773,-0.005962677112614723,-0.016968936911997745,-0.33151658898831066,-0.9434493898591251,0.017986059553794963,86,0.01959827392178097,0.4324833834902108,0.7678291697160758,0.4324833834902108,0.7678291697160758,23,0.4301148587993143,0.7685878277758055,0.006915052538547925,0.0064699663922063045,0.006260534972715321,0.006172280962889316,0.0021140436720332263
751,-1.2037463632589307,0.3101883243581868,122,-1.237157128291181,0.33743458688579664,-0.03341076503225038,0.027246262527609866,-0.7749773490931219,0.6319890097087113,0.0431119245889543,61,0.06010614993795186,-1.2540350602515253,0.3436280654432797,-1.2540350602515253,0.3436280654432797,23,-1.2534570014901791,0.3392582132603203,0.007832091126005978,0.007682212795973758,0.0071671827770996895,0.006558909695890252,0.0025728386783987513
752,-1.256054102033052,0.27234769498374556,128,-1.2799594595920858,0.285747927932367,-0.02390535755903378,0.013400232948621416,-0.872300091520302,0.4889709094963347,0.027404969678920876,78,0.037843064714103654,-1.2887810763740144,0.29135766433115307,-1.2887810763740144,0.29135766433115307,14,-1.2847681239579458,0.29036908971216063,0.006719540977750283,0.006793662204867573,0.007788266548117332,0.006015325008031741,0.002890042851522067
753,-1.1999991284075546,-0.4050900765043858,135,-1.2096782204114072,-0.3895605051137466,-0.00967909200385253,0.015529571390639152,-0.5289418182621616,0.8486580895116234,0.01829897291095869,184,0.017213550925705992,-1.2045728093852828,-0.3876574496596816,-1.2045728093852828,-0.3876574496596816,26,-1.2111827786472926,-0.3865415113686862,0.011535206038949242,0.004423258684646914,0.007660737257453527,0.005551022981996737,0.0017861789214996923
754,1.4554338051887894,0.013772966174470297,125,1.4022473574517687,0.0009619050911742848,-0.05318644773702075,-0.012811061083296013,-0.9721948620937467,-0.23417333349149883,0.054707600102387795,85,0.06803399489619309,1.3906236266843626,-0.007689222828328447,1.3906236266843626,-0.007689222828328447,42,1.3893344506135872,-0.011958191620137013,0.006689389142631186,0.006507913734559685,0.00602529543417317,0.005731818266671801,0.0013804423439636988
755,1.3943407714889706,0.2125165525560811,140,1.3548630590970339,0.21598487011677828,-0.03947771239193676,0.0034683175606971817,-0.996162940571227,0.08751797433948093,0.03962977419065516,92,0.05816407937354278,1.3373029313820175,0.22788593077718988,1.3373029313820175,0.22788593077718988,23,1.3362673527894267,0.23270089145088096,0.007783251461973717,0.006255432421712243,0.007106364377269819,0.005295735796331023,0.0017866499582129055
756,-1.3411045384704996,0.27612932247302274,130,-1.3131705021545605,0.2549375216689142,0.027934036315939048,-0.02119180080410854,0.7966849138384818,-0.6043948610487774,0.03506284081789747,68,0.03881380017871948,-1.308745468101378,0.2545642532942651,-1.308745468101378,0.2545642532942651,26,-1.3084795129121516,0.2553854711843592,0.007874238525629604,0.007276068751089989,0.007043992582916177,0.0063086349485299365,0.0017669720897165416
757,-1.3457230882603923,-0.14457273289284955,127,-1.3584163241429497,-0.15414294330537917,-0.01269323588255733,-0.009570210412529617,-0.7984791373170942,-0.6020224807009693,0.01589676585064809,75,0.02725557143146007,-1.3722585488364631,-0.15465135945061925,-1.3722585488364631,-0.15465135945061925,17,-1.370994457542507,-0.14990067228016693,0.007714889900619682,0.006928203230275508,0.006966257915752917,0.00646028045306887,0.00292052313168806
758,-0.7929306464574231,-0.5251900605881394,93,-0.8214011550530015,-0.6180668082363365,-0.028470508595578425,-0.09287674764819709,-0.2930799230926094,-0.956087945055281,0.09714247327198226,69,0.12954879663928756,-0.8248823901176711,-0.6508943775249232,-0.8248823901176711,-0.6508943775249232,17,-0.8220908103539389,-0.6478702484290175,0.007034008346943983,0.007223151185146152,0.007622939773956382,0.006062096838722807,0.0026546273331522954
759,-0.15958082693295264,-0.7557771588159601,138,-0.16560145308898194,-0.7884512369869413,-0.006020626156029302,-0.032674078170981224,-0.18121241299310384,-0.9834439797859443,0.03322413766577029,76,0.0391826371807885,-0.15613398146184415,-0.7962545517168622,-0.15613398146184415,-0.7962545517168622,24,-0.15383805825086028,-0.7967652019185176,0.007734226945230124,0.006882472016116852,0.007388953434462271,0.006085109087138075,0.002684348245459308
760,-0.17469385669364426,0.7841803953849886,141,-0.15533232860616186,0.7891540908853786,0.0193615280874824,0.004973695500389952,0.9685530293828599,0.24880721306522582,0.01999015799869949,200,0.004828021232905153,-0.16894866933831432,0.7812202827122158,-0.16894866933831432,0.7812202827122158,16,-0.16862050489786387,0.7872973455837038,0.011566241831362999,0.004242640687119285,0.008651106436254585,0.005328632541045651,0.0022636471659759076
761,1.3551852950875232,0.08576126355241556,156,1.377055513682268,0.08790192022460516,0.021870218594744806,0.0021406566721896003,0.9952439014170098,0.09741445833267816,0.02197473258927424,67,0.02570515832377701,1.381989510047076,0.0757876604177533,1.381989510047076,0.0757876604177533,13,1.380139051668769,0.07863414012035855,0.008425313705835519,0.007330166661378313,0.007655732050804954,0.006750101769368789,0.002872533458900774
762,0.2885600527513336,-0.7584637248619472,138,0.2816745864933007,-0.7683638637993689,-0.006885466258032935,-0.009900138937421699,-0.5709758051578327,-0.8209668872277156,0.012059120887144439,97,0.0018836102856030323,0.2897866910217505,-0.7616112221604285,0.2897866910217505,-0.7616112221604285,9,0.29059702533469195,-0.767706190147895,0.00905208684090168,0.006092076990801714,0.006906426272369646,0.006567408593559732,0.003214794988354232
763,1.0215237173414204,-0.5977898704363361,116,1.002385374103528,-0.5591474060116696,-0.01913834323789243,0.03864246442466657,-0.44381742725341705,0.8961172307606622,0.04312210846773386,63,0.047230788253421155,0.9968651110700932,-0.5572964307246324,0.9968651110700932,-0.5572964307246324,19,0.9893084882219009,-0.5623887376068386,0.007981749057630123,0.0075592894601845435,0.00755441676056494,0.007010493698237888,0.0027309946585359623
764,0.01774227555437073,-0.8243171111583267,152,0.024122160446531985,-0.800610217224378,0.0063798848921612535,0.02370689393394876,0.25986939258575137,0.9656437742755414,0.02455035134642117,84,0.025407776285748022,0.03052316419021825,-0.8014448935687566,0.03052316419021825,-0.8014448935687566,23,0.030273785010019514,-0.8003089933013624,0.007376751562605938,0.006546536707079772,0.007177374502280446,0.005723543722119708,0.011396603372626603
765,-1.279245915664172,-0.27467082040535085,137,-1.2827486562391957,-0.2950059942279433,-0.003502740575023644,-0.02033517382259248,-0.16975048218217767,-0.9854870743946459,0.02063464285930259,102,0.020791059621005605,-1.2792097077128977,-0.29577429956662576,-1.2792097077128977,-0.29577429956662576,25,-1.2786545116737829,-0.2955042518726609,0.009720383764490336,0.005940885257860046,0.00741897420431383,0.005709517978314945,0.0018770059708953853
766,-0.6078757981337225,-0.6692915305245657,115,-0.6332803160459116,-0.7042646900016654,-0.025404517912189117,-0.03497315947709967,-0.5877099999835175,-0.8090716630307687,0.04322628152133126,65,0.06352617993236111,-0.6558180945096412,-0.7129835970562739,-0.6558180945096412,-0.7129835970562739,15,-0.6541746957821377,-0.7027679454618148,0.008016003099395198,0.007442084075352508,0.008500534346783193,0.00624382059785301,0.003099708815455206
767,0.5147687862611975,-0.7311232415423854,163,0.5230444814593496,-0.7395858948320011,0.008275695198152078,-0.008462653289615707,0.6991651783210745,-0.7149601761100124,0.01183653799524848,104,0.012523872674597722,0.5258602698129932,-0.7377936740484432,0.5258602698129932,-0.7377936740484432,14,0.5234644400078007,-0.7440666917940233,0.007499068692983603,0.005883484054145521,0.0062105623008444485,0.00552392422899628,0.0024987829155376485
768,0.9099974044828268,-0.498039679254093,93,0.9412702341492746,-0.5561059851512313,0.03127282966644773,-0.05806630589713835,0.47417454724635655,-0.8804308597179638,0.06595214746986407,64,0.09118948438765732,0.9556917636817057,-0.577003724568324,0.9556917636817057,-0.577003724568324,11,0.9587651543538521,-0.5743589848176902,0.007327824965222645,0.0075,0.0073353929352756655,0.0069350972480393975,0.0032965627336721077
769,1.0719102534938807,-0.5978140089268885,101,1.0485849788301742,-0.5425773962575035,-0.023325274663706486,0.055236612669385066,-0.3890166137034382,0.921230738882887,0.05995958486618314,74,0.07522479386108903,1.0432735099342616,-0.5282498680996475,1.0432735099342616,-0.5282498680996475,14,1.044315200327378,-0.5269430296270455,0.0075896657914095444,0.0069748583246291565,0.006876733196778072,0.0064695725282398935,0.002534015082119425
770,1.3562124555382764,0.04541309503304747,147,1.382181156472071,0.04454332830127832,0.025968700933794553,-0.0008697667317691463,0.9994395847543703,-0.033474115761458,0.02598326235014677,85,0.03625783312478147,1.3920261150232665,0.031544344507192984,1.3920261150232665,0.031544344507192984,15,1.389409773663728,0.02648594655121885,0.00656224225803276,0.006507913734559685,0.007112084246031833,0.005649705391349161,0.0027903447352124046
771,-0.12196827421612022,-0.913007388185198,93,-0.09827922254872958,-0.8331958540952061,0.023689051667390645,0.07981153408999186,0.28454312190527764,0.9586632421118473,0.08325294074504658,83,0.10721994118122595,-0.09314250813086816,-0.8097200570783019,-0.09314250813086816,-0.8097200570783019,27,-0.09177127740788167,-0.8063442798902811,0.007851020832899997,0.00658585559938142,0.006550950588886389,0.005958002942386707,0.001713576009923354
772,0.9842423155773283,0.5515469673047992,140,0.994841764912885,0.5681068695648975,0.010599449335556677,0.01655990226009829,0.5390938144909083,0.8422457237514729,0.019661604438118506,84,0.022275113685203934,0.9962639266670967,0.570299615209195,0.9962639266670967,0.570299615209195,36,0.9970015850607188,0.5690342711646322,0.005786230729913909,0.006546536707079772,0.005781280413409833,0.006157281205647522,0.006970570197355174
773,1.3980621872055639,-0.19588617147521142,121,1.3668418624791836,-0.17354092213070108,-0.031220324726380255,0.02234524934451035,-0.8131785195475013,0.5820143429044802,0.03839295305507211,75,0.046785418331618915,1.3621309769145444,-0.1657031868876643,1.3621309769145444,-0.1657031868876643,12,1.3585571966581407,-0.16189950543596093,0.007184093947872898,0.006928203230275508,0.008552879340673773,0.00541552882078123,0.006681139678348214
774,-1.1964707525781317,-0.4959902056619225,109,-1.1714539609572507,-0.4478627756663445,0.025016791620880996,0.04812742999557795,0.4612152724118096,0.8872882691065516,0.0542410304196172,72,0.06820804985794077,-1.1703889505651548,-0.4326751293856367,-1.1703889505651548,-0.4326751293856367,19,-1.1720289827493218,-0.4288077548088233,0.007858665025510045,0.007071067811865475,0.007333147585006605,0.00618748842043034,0.0025435258097320744
775,-1.2395433544253127,-0.33352997685694497,137,-1.24151884605781,-0.3406639299439925,-0.001975491632497217,-0.007133953087047562,-0.26687097678793786,-0.9637322666323112,0.00740242216022985,107,0.013519014812063197,-1.2494318547308034,-0.34481948272208374,-1.2494318547308034,-0.34481948272208374,25,-1.243863328906377,-0.34433871364316715,0.008284260480419912,0.005800418934273981,0.0068855447579548685,0.005768762264986467,0.0016744026117469532
776,0.3680441097824278,-0.7152420720540948,133,0.38704458671177255,-0.7525189968230857,0.019000476929344756,-0.037276924768990805,0.4541220843393661,-0.8909394662463155,0.04184001964358481,89,0.06324653919143611,0.39957763517444783,-0.7701576648271699,0.39957763517444783,-0.7701576648271699,25,0.4003889202586695,-0.7635790854183047,0.007433774066077143,0.00635998728003816,0.00698969108791521,0.005511433695708633,0.0020745977310216287
777,0.014801091426390203,-0.7789709160133582,153,0.02436850019276976,-0.7953863367605916,0.009567408766379557,-0.016415420747233345,0.5035468891040504,-0.8639678989833091,0.019000035495011457,92,0.016416161401634665,0.01764034726575363,-0.7963170037256313,0.01764034726575363,-0.7963170037256313,18,0.02014382592457081,-0.8000286393560636,0.007321139612884262,0.006255432421712243,0.007142584422356217,0.00578584055047267,0.001977592235227952
778,0.8298254257943499,0.5938277087866527,135,0.8555874244847796,0.6248920032045301,0.02576199869042972,0.03106429441787739,0.6383559002582189,0.7697413491592608,0.04035679576237775,78,0.04763195462276112,0.8573111313844657,0.6329139451170928,0.8573111313844657,0.6329139451170928,22,0.857215202996811,0.6324554388223077,0.007502956185895216,0.006793662204867573,0.007460197108966296,0.005726144485509927,0.0019559122872095758
779,-0.672120346874978,0.6479491741792321,150,-0.6614113898063382,0.6910892293684173,0.010708957068639835,0.04314005518918518,0.2409248561193843,0.9705437721730299,0.044449365836015185,106,0.061071696820415196,-0.6549311461907982,0.706607415827938,-0.6549311461907982,0.706607415827938,26,-0.6549283541885866,0.7027130777553706,0.006907095122061016,0.005827715174143585,0.007528932744909283,0.0048730836243532855,0.0016033072885860062
780,-1.0128300226565712,-0.62457478948922,111,-0.988976215313798,-0.5817025597270105,0.023853807342773203,0.0428722297622095,0.4862020172755746,0.8738464386819699,0.04906151454582118,78,0.061723308193856,-0.9913978544727703,-0.5658654527942242,-0.9913978544727703,-0.5658654527942242,28,-0.9957514090166775,-0.5629869103495713,0.006416765407087461,0.006793662204867573,0.006994249579046465,0.006346984237598231,0.0018772825431017436
781,-0.5843549163461024,0.6986204639055068,163,-0.5851589619179711,0.7183323070063924,-0.00080404557186875,0.019711843100885584,-0.04075608287555189,0.9991691256782513,0.019728234784581522,101,0.02219362233555797,-0.5908189917063479,0.7205688722188396,-0.5908189917063479,0.7205688722188396,43,-0.5907055824907537,0.7204774984195831,0.0053048780758644136,0.0059702231412599345,0.005677458146968299,0.005485103321807199,0.001163747556944597
782,0.6826882301433939,0.7086730587057065,137,0.6836578108574515,0.7016161349930226,0.0009695807140576163,-0.00705692371268396,0.136115514251716,-0.9906929730143396,0.007123219710756762,67,0.002873137405993658,0.6859930221637066,0.706226989129498,0.6859930221637066,0.706226989129498,12,0.6829978645443804,0.7059221885302537,0.009679510645804924,0.007330166661378313,0.00762032016293368,0.006638377818553227,0.0027381394755026825
